meta;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1
hour;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035
7735;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7736;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7737;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7738;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7739;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7740;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7741;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7742;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7743;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7744;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7745;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7746;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7747;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7748;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7749;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7750;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7751;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7752;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7753;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7754;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7755;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7756;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7757;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7758;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7759;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7760;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7761;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7762;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7763;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7764;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7765;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7766;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7767;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7768;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7769;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7770;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7771;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7772;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7773;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7774;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7775;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7776;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7777;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7778;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7779;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7780;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7781;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7782;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7783;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7784;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7785;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7786;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7787;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7788;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7789;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7790;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7791;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7792;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7793;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7794;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7795;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7796;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7797;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7798;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7799;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7800;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7801;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7802;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7803;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7804;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7805;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7806;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7807;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7808;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7809;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7810;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7811;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7812;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7813;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7814;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7815;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7816;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7817;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7818;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7819;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7820;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7821;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7822;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7823;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7824;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7825;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7826;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7827;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7828;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7829;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7830;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7831;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7832;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7833;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7834;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7835;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7836;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7837;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7838;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7839;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7840;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7841;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7842;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7843;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7844;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7845;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7846;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7847;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7848;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7849;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7850;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7851;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7852;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7853;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7854;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7855;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7856;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7857;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7858;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7859;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7860;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7861;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7862;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7863;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7864;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7865;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7866;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7867;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7868;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7869;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7870;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7871;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7872;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7873;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7874;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7875;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7876;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7877;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7878;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7879;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7880;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7881;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7882;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7883;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7884;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7885;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7886;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7887;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7888;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7889;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7890;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7891;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7892;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7893;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7894;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7895;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7896;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7897;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7898;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7899;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7900;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7901;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7902;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7903;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7904;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7905;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7906;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7907;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7908;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7909;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7910;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7911;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7912;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7913;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7914;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7915;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7916;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7917;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7918;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7919;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7920;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7921;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7922;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7923;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7924;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7925;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7926;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7927;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7928;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7929;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7930;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7931;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7932;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7933;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7934;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7935;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7936;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7937;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7938;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7939;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7940;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7941;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7942;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7943;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7944;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7945;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7946;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7947;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7948;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7949;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7950;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7951;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7952;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7953;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7954;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7955;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7956;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7957;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7958;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7959;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7960;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7961;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7962;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7963;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7964;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7965;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7966;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7967;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7968;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7969;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7970;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7971;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7972;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7973;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7974;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7975;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
7976;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
7977;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
7978;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
7979;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
7980;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
7981;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
7982;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
7983;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
7984;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
7985;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
7986;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
7987;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
7988;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
7989;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
7990;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7991;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7992;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7993;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
7994;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7995;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
7996;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
7997;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
7998;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
7999;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
8000;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
8001;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
8002;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
8003;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
8004;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
8005;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
8006;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
8007;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
8008;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
8009;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
8010;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
8011;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
8012;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
8013;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
8014;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
8015;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
8016;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
8017;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
8018;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
8019;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
8020;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
8021;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
8022;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
8023;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
8024;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
8025;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
8026;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
8027;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
8028;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
8029;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
8030;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
8031;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
8032;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
8033;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
8034;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
8035;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
8036;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
8037;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
8038;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
8039;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
8040;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
8041;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
8042;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
8043;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
8044;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
8045;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
8046;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
8047;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
8048;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
8049;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
8050;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
8051;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
8052;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
8053;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
8054;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
8055;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
8056;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
8057;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
