meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030
1921,42.242,42.242,42.242,42.242,42.242
1922,4.621,4.621,4.621,4.621,4.621
1923,51.161,51.161,51.161,51.161,51.161
1924,54.911,54.911,54.911,54.911,54.911
1925,78.458,78.458,78.458,78.458,78.458
1926,112.497,112.497,112.497,112.497,112.497
1927,203.363,203.363,203.363,203.363,203.363
1928,252.216,252.216,252.216,252.216,252.216
1929,264.892,264.892,264.892,264.892,264.892
1930,136.261,136.261,136.261,136.261,136.261
1931,9.736,9.736,9.736,9.736,9.736
1932,109.135,109.135,109.135,109.135,109.135
1933,102.742,102.742,102.742,102.742,102.742
1934,107.863,107.863,107.863,107.863,107.863
1935,118.032,118.032,118.032,118.032,118.032
1936,138.939,138.939,138.939,138.939,138.939
1937,190.792,190.792,190.792,190.792,190.792
1938,267.681,267.681,267.681,267.681,267.681
1939,28.545,28.545,28.545,28.545,28.545
1940,250.719,250.719,250.719,250.719,250.719
1941,153.031,153.031,153.031,153.031,153.031
1942,75.389,75.389,75.389,75.389,75.389
1943,42.982,42.982,42.982,42.982,42.982
1944,20.263,20.263,20.263,20.263,20.263
1945,22.099,22.099,22.099,22.099,22.099
1946,26.947,26.947,26.947,26.947,26.947
1947,49.591,49.591,49.591,49.591,49.591
1948,52.991,52.991,52.991,52.991,52.991
1949,71.502,71.502,71.502,71.502,71.502
1950,145.659,145.659,145.659,145.659,145.659
1951,220.141,220.141,220.141,220.141,220.141
1952,277.642,277.642,277.642,277.642,277.642
1953,264.418,264.418,264.418,264.418,264.418
1954,166.197,166.197,166.197,166.197,166.197
1955,101.528,101.528,101.528,101.528,101.528
1956,105.318,105.318,105.318,105.318,105.318
1957,105.186,105.186,105.186,105.186,105.186
1958,106.679,106.679,106.679,106.679,106.679
1959,136.311,136.311,136.311,136.311,136.311
1960,134.539,134.539,134.539,134.539,134.539
1961,171.791,171.791,171.791,171.791,171.791
1962,25.068,25.068,25.068,25.068,25.068
1963,320.736,320.736,320.736,320.736,320.736
1964,259.884,259.884,259.884,259.884,259.884
1965,170.576,170.576,170.576,170.576,170.576
1966,68.606,68.606,68.606,68.606,68.606
1967,2.965,2.965,2.965,2.965,2.965
1968,33.284,33.284,33.284,33.284,33.284
1969,4.043,4.043,4.043,4.043,4.043
1970,41.231,41.231,41.231,41.231,41.231
1971,40.894,40.894,40.894,40.894,40.894
1972,64.112,64.112,64.112,64.112,64.112
1973,93.858,93.858,93.858,93.858,93.858
1974,144.537,144.537,144.537,144.537,144.537
1975,155.841,155.841,155.841,155.841,155.841
1976,178.041,178.041,178.041,178.041,178.041
1977,160.878,160.878,160.878,160.878,160.878
1978,177.672,177.672,177.672,177.672,177.672
1979,135.218,135.218,135.218,135.218,135.218
1980,140.582,140.582,140.582,140.582,140.582
1981,165.876,165.876,165.876,165.876,165.876
1982,155.436,155.436,155.436,155.436,155.436
1983,178.455,178.455,178.455,178.455,178.455
1984,172.772,172.772,172.772,172.772,172.772
1985,181.878,181.878,181.878,181.878,181.878
1986,219.299,219.299,219.299,219.299,219.299
1987,228.853,228.853,228.853,228.853,228.853
1988,173.062,173.062,173.062,173.062,173.062
1989,114.249,114.249,114.249,114.249,114.249
1990,72.704,72.704,72.704,72.704,72.704
1991,47.567,47.567,47.567,47.567,47.567
1992,36.424,36.424,36.424,36.424,36.424
1993,43.863,43.863,43.863,43.863,43.863
1994,48.659,48.659,48.659,48.659,48.659
1995,5.192,5.192,5.192,5.192,5.192
1996,60.211,60.211,60.211,60.211,60.211
1997,77.372,77.372,77.372,77.372,77.372
1998,102.636,102.636,102.636,102.636,102.636
1999,166.394,166.394,166.394,166.394,166.394
2000,191.267,191.267,191.267,191.267,191.267
2001,16.895,16.895,16.895,16.895,16.895
2002,146.649,146.649,146.649,146.649,146.649
2003,126.506,126.506,126.506,126.506,126.506
2004,141.789,141.789,141.789,141.789,141.789
2005,129.156,129.156,129.156,129.156,129.156
2006,136.912,136.912,136.912,136.912,136.912
2007,146.786,146.786,146.786,146.786,146.786
2008,211.973,211.973,211.973,211.973,211.973
2009,197.044,197.044,197.044,197.044,197.044
2010,228.788,228.788,228.788,228.788,228.788
2011,210.166,210.166,210.166,210.166,210.166
2012,171.153,171.153,171.153,171.153,171.153
2013,136.399,136.399,136.399,136.399,136.399
2014,85.356,85.356,85.356,85.356,85.356
2015,52.182,52.182,52.182,52.182,52.182
2016,33.696,33.696,33.696,33.696,33.696
2017,44.305,44.305,44.305,44.305,44.305
2018,47.522,47.522,47.522,47.522,47.522
2019,46.475,46.475,46.475,46.475,46.475
2020,60.794,60.794,60.794,60.794,60.794
2021,66.849,66.849,66.849,66.849,66.849
2022,136.004,136.004,136.004,136.004,136.004
2023,22.757,22.757,22.757,22.757,22.757
2024,255.167,255.167,255.167,255.167,255.167
2025,218.727,218.727,218.727,218.727,218.727
2026,133.908,133.908,133.908,133.908,133.908
2027,124.371,124.371,124.371,124.371,124.371
2028,124.906,124.906,124.906,124.906,124.906
2029,100.496,100.496,100.496,100.496,100.496
2030,102.802,102.802,102.802,102.802,102.802
2031,151.472,151.472,151.472,151.472,151.472
2032,145.216,145.216,145.216,145.216,145.216
2033,174.726,174.726,174.726,174.726,174.726
2034,261.952,261.952,261.952,261.952,261.952
2035,27.497,27.497,27.497,27.497,27.497
2036,244.287,244.287,244.287,244.287,244.287
2037,142.096,142.096,142.096,142.096,142.096
2038,48.761,48.761,48.761,48.761,48.761
2039,16.986,16.986,16.986,16.986,16.986
2040,16.653,16.653,16.653,16.653,16.653
2041,23.833,23.833,23.833,23.833,23.833
2042,40.335,40.335,40.335,40.335,40.335
2043,42.093,42.093,42.093,42.093,42.093
2044,48.806,48.806,48.806,48.806,48.806
2045,66.515,66.515,66.515,66.515,66.515
2046,132.517,132.517,132.517,132.517,132.517
2047,221.457,221.457,221.457,221.457,221.457
2048,260.174,260.174,260.174,260.174,260.174
2049,228.401,228.401,228.401,228.401,228.401
2050,169.781,169.781,169.781,169.781,169.781
2051,128.255,128.255,128.255,128.255,128.255
2052,101.483,101.483,101.483,101.483,101.483
2053,108.194,108.194,108.194,108.194,108.194
2054,117.233,117.233,117.233,117.233,117.233
2055,126.603,126.603,126.603,126.603,126.603
2056,14.719,14.719,14.719,14.719,14.719
2057,188.262,188.262,188.262,188.262,188.262
2058,255.671,255.671,255.671,255.671,255.671
2059,266.586,266.586,266.586,266.586,266.586
2060,241.134,241.134,241.134,241.134,241.134
2061,163.705,163.705,163.705,163.705,163.705
2062,8.733,8.733,8.733,8.733,8.733
2063,30.086,30.086,30.086,30.086,30.086
2064,41.314,41.314,41.314,41.314,41.314
2065,39.319,39.319,39.319,39.319,39.319
2066,47.422,47.422,47.422,47.422,47.422
2067,51.861,51.861,51.861,51.861,51.861
2068,51.628,51.628,51.628,51.628,51.628
2069,77.178,77.178,77.178,77.178,77.178
2070,130.538,130.538,130.538,130.538,130.538
2071,228.576,228.576,228.576,228.576,228.576
2072,273.995,273.995,273.995,273.995,273.995
2073,229.543,229.543,229.543,229.543,229.543
2074,141.501,141.501,141.501,141.501,141.501
2075,118.655,118.655,118.655,118.655,118.655
2076,121.829,121.829,121.829,121.829,121.829
2077,124.109,124.109,124.109,124.109,124.109
2078,111.427,111.427,111.427,111.427,111.427
2079,119.028,119.028,119.028,119.028,119.028
2080,137.663,137.663,137.663,137.663,137.663
2081,188.309,188.309,188.309,188.309,188.309
2082,273.851,273.851,273.851,273.851,273.851
2083,291.085,291.085,291.085,291.085,291.085
2084,227.301,227.301,227.301,227.301,227.301
2085,148.567,148.567,148.567,148.567,148.567
2086,7.646,7.646,7.646,7.646,7.646
2087,41.646,41.646,41.646,41.646,41.646
2088,1.672,1.672,1.672,1.672,1.672
2089,28.844,28.844,28.844,28.844,28.844
2090,32.477,32.477,32.477,32.477,32.477
2091,50.537,50.537,50.537,50.537,50.537
2092,71.496,71.496,71.496,71.496,71.496
2093,65.196,65.196,65.196,65.196,65.196
2094,11.17,11.17,11.17,11.17,11.17
2095,235.202,235.202,235.202,235.202,235.202
2096,242.156,242.156,242.156,242.156,242.156
2097,200.287,200.287,200.287,200.287,200.287
2098,13.544,13.544,13.544,13.544,13.544
2099,109.567,109.567,109.567,109.567,109.567
2100,10.177,10.177,10.177,10.177,10.177
2101,9.388,9.388,9.388,9.388,9.388
2102,89.355,89.355,89.355,89.355,89.355
2103,114.319,114.319,114.319,114.319,114.319
2104,133.922,133.922,133.922,133.922,133.922
2105,189.387,189.387,189.387,189.387,189.387
2106,250.076,250.076,250.076,250.076,250.076
2107,288.473,288.473,288.473,288.473,288.473
2108,239.364,239.364,239.364,239.364,239.364
2109,139.961,139.961,139.961,139.961,139.961
2110,74.838,74.838,74.838,74.838,74.838
2111,41.996,41.996,41.996,41.996,41.996
2112,36.603,36.603,36.603,36.603,36.603
2113,43.291,43.291,43.291,43.291,43.291
2114,50.615,50.615,50.615,50.615,50.615
2115,54.912,54.912,54.912,54.912,54.912
2116,58.597,58.597,58.597,58.597,58.597
2117,72.868,72.868,72.868,72.868,72.868
2118,142.697,142.697,142.697,142.697,142.697
2119,255.349,255.349,255.349,255.349,255.349
2120,282.294,282.294,282.294,282.294,282.294
2121,205.673,205.673,205.673,205.673,205.673
2122,148.918,148.918,148.918,148.918,148.918
2123,120.178,120.178,120.178,120.178,120.178
2124,114.167,114.167,114.167,114.167,114.167
2125,93.366,93.366,93.366,93.366,93.366
2126,104.243,104.243,104.243,104.243,104.243
2127,122.985,122.985,122.985,122.985,122.985
2128,171.242,171.242,171.242,171.242,171.242
2129,200.645,200.645,200.645,200.645,200.645
2130,236.035,236.035,236.035,236.035,236.035
2131,281.264,281.264,281.264,281.264,281.264
2132,230.824,230.824,230.824,230.824,230.824
2133,150.087,150.087,150.087,150.087,150.087
2134,81.425,81.425,81.425,81.425,81.425
2135,47.942,47.942,47.942,47.942,47.942
2136,42.272,42.272,42.272,42.272,42.272
2137,46.308,46.308,46.308,46.308,46.308
2138,50.432,50.432,50.432,50.432,50.432
2139,48.749,48.749,48.749,48.749,48.749
2140,60.149,60.149,60.149,60.149,60.149
2141,79.306,79.306,79.306,79.306,79.306
2142,13.657,13.657,13.657,13.657,13.657
2143,181.162,181.162,181.162,181.162,181.162
2144,195.099,195.099,195.099,195.099,195.099
2145,183.354,183.354,183.354,183.354,183.354
2146,15.332,15.332,15.332,15.332,15.332
2147,136.063,136.063,136.063,136.063,136.063
2148,119.839,119.839,119.839,119.839,119.839
2149,120.793,120.793,120.793,120.793,120.793
2150,145.829,145.829,145.829,145.829,145.829
2151,194.846,194.846,194.846,194.846,194.846
2152,17.099,17.099,17.099,17.099,17.099
2153,193.884,193.884,193.884,193.884,193.884
2154,218.383,218.383,218.383,218.383,218.383
2155,217.739,217.739,217.739,217.739,217.739
2156,157.255,157.255,157.255,157.255,157.255
2157,88.295,88.295,88.295,88.295,88.295
2158,5.178,5.178,5.178,5.178,5.178
2159,29.425,29.425,29.425,29.425,29.425
2160,22.823,22.823,22.823,22.823,22.823
2161,25.565,25.565,25.565,25.565,25.565
2162,42.556,42.556,42.556,42.556,42.556
2163,48.681,48.681,48.681,48.681,48.681
2164,65.198,65.198,65.198,65.198,65.198
2165,77.135,77.135,77.135,77.135,77.135
2166,12.525,12.525,12.525,12.525,12.525
2167,170.648,170.648,170.648,170.648,170.648
2168,193.978,193.978,193.978,193.978,193.978
2169,18.791,18.791,18.791,18.791,18.791
2170,184.204,184.204,184.204,184.204,184.204
2171,13.538,13.538,13.538,13.538,13.538
2172,117.404,117.404,117.404,117.404,117.404
2173,146.083,146.083,146.083,146.083,146.083
2174,177.905,177.905,177.905,177.905,177.905
2175,156.922,156.922,156.922,156.922,156.922
2176,19.959,19.959,19.959,19.959,19.959
2177,217.726,217.726,217.726,217.726,217.726
2178,227.024,227.024,227.024,227.024,227.024
2179,219.536,219.536,219.536,219.536,219.536
2180,188.826,188.826,188.826,188.826,188.826
2181,147.659,147.659,147.659,147.659,147.659
2182,72.917,72.917,72.917,72.917,72.917
2183,42.099,42.099,42.099,42.099,42.099
2184,27.624,27.624,27.624,27.624,27.624
2185,40.727,40.727,40.727,40.727,40.727
2186,46.661,46.661,46.661,46.661,46.661
2187,46.212,46.212,46.212,46.212,46.212
2188,64.517,64.517,64.517,64.517,64.517
2189,82.164,82.164,82.164,82.164,82.164
2190,124.224,124.224,124.224,124.224,124.224
2191,208.362,208.362,208.362,208.362,208.362
2192,269.864,269.864,269.864,269.864,269.864
2193,233.012,233.012,233.012,233.012,233.012
2194,145.315,145.315,145.315,145.315,145.315
2195,108.905,108.905,108.905,108.905,108.905
2196,9.27,9.27,9.27,9.27,9.27
2197,89.194,89.194,89.194,89.194,89.194
2198,107.856,107.856,107.856,107.856,107.856
2199,136.579,136.579,136.579,136.579,136.579
2200,170.751,170.751,170.751,170.751,170.751
2201,229.112,229.112,229.112,229.112,229.112
2202,270.533,270.533,270.533,270.533,270.533
2203,275.122,275.122,275.122,275.122,275.122
2204,223.503,223.503,223.503,223.503,223.503
2205,135.214,135.214,135.214,135.214,135.214
2206,67.341,67.341,67.341,67.341,67.341
2207,44.165,44.165,44.165,44.165,44.165
2208,38.081,38.081,38.081,38.081,38.081
2209,46.499,46.499,46.499,46.499,46.499
2210,42.696,42.696,42.696,42.696,42.696
2211,47.975,47.975,47.975,47.975,47.975
2212,60.343,60.343,60.343,60.343,60.343
2213,79.222,79.222,79.222,79.222,79.222
2214,130.206,130.206,130.206,130.206,130.206
2215,200.206,200.206,200.206,200.206,200.206
2216,256.018,256.018,256.018,256.018,256.018
2217,213.926,213.926,213.926,213.926,213.926
2218,166.349,166.349,166.349,166.349,166.349
2219,11.65,11.65,11.65,11.65,11.65
2220,8.894,8.894,8.894,8.894,8.894
2221,111.898,111.898,111.898,111.898,111.898
2222,102.008,102.008,102.008,102.008,102.008
2223,143.425,143.425,143.425,143.425,143.425
2224,139.291,139.291,139.291,139.291,139.291
2225,177.878,177.878,177.878,177.878,177.878
2226,248.773,248.773,248.773,248.773,248.773
2227,292.137,292.137,292.137,292.137,292.137
2228,228.812,228.812,228.812,228.812,228.812
2229,160.975,160.975,160.975,160.975,160.975
2230,67.567,67.567,67.567,67.567,67.567
2231,37.567,37.567,37.567,37.567,37.567
2232,40.066,40.066,40.066,40.066,40.066
2233,36.567,36.567,36.567,36.567,36.567
2234,42.009,42.009,42.009,42.009,42.009
2235,43.147,43.147,43.147,43.147,43.147
2236,52.408,52.408,52.408,52.408,52.408
2237,73.686,73.686,73.686,73.686,73.686
2238,135.658,135.658,135.658,135.658,135.658
2239,234.687,234.687,234.687,234.687,234.687
2240,275.441,275.441,275.441,275.441,275.441
2241,244.569,244.569,244.569,244.569,244.569
2242,139.965,139.965,139.965,139.965,139.965
2243,118.089,118.089,118.089,118.089,118.089
2244,94.988,94.988,94.988,94.988,94.988
2245,90.953,90.953,90.953,90.953,90.953
2246,103.695,103.695,103.695,103.695,103.695
2247,121.796,121.796,121.796,121.796,121.796
2248,165.531,165.531,165.531,165.531,165.531
2249,202.141,202.141,202.141,202.141,202.141
2250,274.779,274.779,274.779,274.779,274.779
2251,280.358,280.358,280.358,280.358,280.358
2252,237.777,237.777,237.777,237.777,237.777
2253,164.535,164.535,164.535,164.535,164.535
2254,63.044,63.044,63.044,63.044,63.044
2255,23.874,23.874,23.874,23.874,23.874
2256,37.026,37.026,37.026,37.026,37.026
2257,50.204,50.204,50.204,50.204,50.204
2258,48.836,48.836,48.836,48.836,48.836
2259,55.392,55.392,55.392,55.392,55.392
2260,65.102,65.102,65.102,65.102,65.102
2261,6.452,6.452,6.452,6.452,6.452
2262,105.533,105.533,105.533,105.533,105.533
2263,193.977,193.977,193.977,193.977,193.977
2264,267.386,267.386,267.386,267.386,267.386
2265,225.538,225.538,225.538,225.538,225.538
2266,166.283,166.283,166.283,166.283,166.283
2267,97.934,97.934,97.934,97.934,97.934
2268,95.048,95.048,95.048,95.048,95.048
2269,103.524,103.524,103.524,103.524,103.524
2270,139.241,139.241,139.241,139.241,139.241
2271,122.697,122.697,122.697,122.697,122.697
2272,147.363,147.363,147.363,147.363,147.363
2273,19.741,19.741,19.741,19.741,19.741
2274,267.289,267.289,267.289,267.289,267.289
2275,312.706,312.706,312.706,312.706,312.706
2276,233.462,233.462,233.462,233.462,233.462
2277,157.204,157.204,157.204,157.204,157.204
2278,86.408,86.408,86.408,86.408,86.408
2279,44.498,44.498,44.498,44.498,44.498
2280,15.283,15.283,15.283,15.283,15.283
2281,31.166,31.166,31.166,31.166,31.166
2282,54.316,54.316,54.316,54.316,54.316
2283,48.115,48.115,48.115,48.115,48.115
2284,51.352,51.352,51.352,51.352,51.352
2285,81.447,81.447,81.447,81.447,81.447
2286,135.803,135.803,135.803,135.803,135.803
2287,209.874,209.874,209.874,209.874,209.874
2288,283.205,283.205,283.205,283.205,283.205
2289,229.325,229.325,229.325,229.325,229.325
2290,128.865,128.865,128.865,128.865,128.865
2291,107.658,107.658,107.658,107.658,107.658
2292,94.867,94.867,94.867,94.867,94.867
2293,87.836,87.836,87.836,87.836,87.836
2294,122.876,122.876,122.876,122.876,122.876
2295,125.357,125.357,125.357,125.357,125.357
2296,152.775,152.775,152.775,152.775,152.775
2297,182.233,182.233,182.233,182.233,182.233
2298,254.863,254.863,254.863,254.863,254.863
2299,281.552,281.552,281.552,281.552,281.552
2300,250.249,250.249,250.249,250.249,250.249
2301,150.647,150.647,150.647,150.647,150.647
2302,74.208,74.208,74.208,74.208,74.208
2303,24.823,24.823,24.823,24.823,24.823
2304,39.207,39.207,39.207,39.207,39.207
2305,44.004,44.004,44.004,44.004,44.004
2306,48.456,48.456,48.456,48.456,48.456
2307,51.558,51.558,51.558,51.558,51.558
2308,66.958,66.958,66.958,66.958,66.958
2309,79.337,79.337,79.337,79.337,79.337
2310,121.835,121.835,121.835,121.835,121.835
2311,152.653,152.653,152.653,152.653,152.653
2312,175.346,175.346,175.346,175.346,175.346
2313,177.351,177.351,177.351,177.351,177.351
2314,147.569,147.569,147.569,147.569,147.569
2315,114.371,114.371,114.371,114.371,114.371
2316,112.821,112.821,112.821,112.821,112.821
2317,13.054,13.054,13.054,13.054,13.054
2318,160.453,160.453,160.453,160.453,160.453
2319,167.443,167.443,167.443,167.443,167.443
2320,164.113,164.113,164.113,164.113,164.113
2321,209.789,209.789,209.789,209.789,209.789
2322,250.306,250.306,250.306,250.306,250.306
2323,234.147,234.147,234.147,234.147,234.147
2324,187.674,187.674,187.674,187.674,187.674
2325,145.594,145.594,145.594,145.594,145.594
2326,74.006,74.006,74.006,74.006,74.006
2327,32.761,32.761,32.761,32.761,32.761
2328,19.571,19.571,19.571,19.571,19.571
2329,24.368,24.368,24.368,24.368,24.368
2330,25.322,25.322,25.322,25.322,25.322
2331,38.618,38.618,38.618,38.618,38.618
2332,57.154,57.154,57.154,57.154,57.154
2333,69.871,69.871,69.871,69.871,69.871
2334,111.509,111.509,111.509,111.509,111.509
2335,161.143,161.143,161.143,161.143,161.143
2336,175.601,175.601,175.601,175.601,175.601
2337,136.663,136.663,136.663,136.663,136.663
2338,130.907,130.907,130.907,130.907,130.907
2339,112.365,112.365,112.365,112.365,112.365
2340,119.422,119.422,119.422,119.422,119.422
2341,138.547,138.547,138.547,138.547,138.547
2342,173.972,173.972,173.972,173.972,173.972
2343,164.684,164.684,164.684,164.684,164.684
2344,200.593,200.593,200.593,200.593,200.593
2345,237.278,237.278,237.278,237.278,237.278
2346,233.801,233.801,233.801,233.801,233.801
2347,211.821,211.821,211.821,211.821,211.821
2348,174.762,174.762,174.762,174.762,174.762
2349,11.873,11.873,11.873,11.873,11.873
2350,72.712,72.712,72.712,72.712,72.712
2351,54.695,54.695,54.695,54.695,54.695
2352,20.938,20.938,20.938,20.938,20.938
2353,35.922,35.922,35.922,35.922,35.922
2354,40.163,40.163,40.163,40.163,40.163
2355,41.279,41.279,41.279,41.279,41.279
2356,50.031,50.031,50.031,50.031,50.031
2357,72.979,72.979,72.979,72.979,72.979
2358,112.808,112.808,112.808,112.808,112.808
2359,222.725,222.725,222.725,222.725,222.725
2360,30.472,30.472,30.472,30.472,30.472
2361,221.931,221.931,221.931,221.931,221.931
2362,154.182,154.182,154.182,154.182,154.182
2363,113.833,113.833,113.833,113.833,113.833
2364,87.373,87.373,87.373,87.373,87.373
2365,96.276,96.276,96.276,96.276,96.276
2366,115.896,115.896,115.896,115.896,115.896
2367,139.383,139.383,139.383,139.383,139.383
2368,140.734,140.734,140.734,140.734,140.734
2369,19.675,19.675,19.675,19.675,19.675
