meta,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand
5053,101.822,104.36755,106.9767388,109.6511572,112.3924361,115.2022471,118.0823032,121.0343608,124.0602198,127.1617253,101.822,106.9131,109.5859275,112.3255757,115.1337151,118.012058,120.9623594,123.9864184,127.0860789,130.2632308,101.822,109.45865,112.1951163,114.9999942,117.874994,120.8218689,123.8424156,126.938476,130.1119379,133.3647363
5054,122.678,125.74495,128.8885738,132.1107881,135.4135578,138.7988967,142.2688692,145.8255909,149.4712307,153.2080114,122.678,128.8119,132.0321975,135.3330024,138.7163275,142.1842357,145.7388416,149.3823126,153.1168704,156.9447922,122.678,131.87885,135.1758213,138.5552168,142.0190972,145.5695746,149.208814,152.9390343,156.7625102,160.681573
5055,119.748,122.7417,125.8102425,128.9554986,132.179386,135.4838707,138.8709674,142.3427416,145.9013102,149.5488429,119.748,125.7354,128.878785,132.1007546,135.4032735,138.7883553,142.2580642,145.8145158,149.4598787,153.1963757,119.748,128.7291,131.9473275,135.2460107,138.627161,142.09284,145.645161,149.28629,153.0184473,156.8439084
5056,152.278,156.08495,159.9870738,163.9867506,168.0864194,172.2885798,176.5957943,181.0106892,185.5359564,190.1743553,152.278,159.8919,163.8891975,167.9864274,172.1860881,176.4907403,180.9030088,185.4255841,190.0612237,194.8127542,152.278,163.69885,167.7913213,171.9861043,176.2857569,180.6929008,185.2102233,189.8404789,194.5864909,199.4511532
5057,182.362,186.92105,191.5940763,196.3839282,201.2935264,206.3258645,211.4840111,216.7711114,222.1903892,227.7451489,182.362,191.4801,196.2671025,201.1737801,206.2031246,211.3582027,216.6421577,222.0582117,227.609667,233.2999087,182.362,196.03915,200.9401288,205.963632,211.1127228,216.3905408,221.8003044,227.345312,233.0289448,238.8546684
5058,233.153,238.981825,244.9563706,251.0802799,257.3572869,263.7912191,270.3859995,277.1456495,284.0742908,291.176148,233.153,244.81065,250.9309163,257.2041892,263.6342939,270.2251512,276.98078,283.9052995,291.002932,298.2780053,233.153,250.639475,256.9054619,263.3280984,269.9113009,276.6590834,283.5755605,290.6649495,297.9315732,305.3798626
5059,262.658,269.22445,275.9550613,282.8539378,289.9252862,297.1734184,304.6027538,312.2178227,320.0232683,328.02385,262.658,275.7909,282.6856725,289.7528143,296.9966347,304.4215505,312.0320893,319.8328915,327.8287138,336.0244317,262.658,282.35735,289.4162838,296.6516908,304.0679831,311.6696827,319.4614248,327.4479604,335.6341594,344.0250134
5060,242.378,248.43745,254.6483863,261.0145959,267.5399608,274.2284598,281.0841713,288.1112756,295.3140575,302.6969089,242.378,254.4969,260.8593225,267.3808056,274.0653257,280.9169588,287.9398828,295.1383799,302.5168394,310.0797604,242.378,260.55635,267.0702588,273.7470152,280.5906906,287.6054579,294.7955943,302.1654842,309.7196213,317.4626118
5061,162.013,166.063325,170.2149081,174.4702808,178.8320378,183.3028388,187.8854098,192.582545,197.3971086,202.3320364,162.013,170.11365,174.3664913,178.7256535,183.1937949,187.7736397,192.4679807,197.2796803,202.2116723,207.2669641,162.013,174.163975,178.5180744,182.9810262,187.5555519,192.2444407,197.0505517,201.9768155,207.0262359,212.2018918
5062,83.409,85.494225,87.63158063,89.82237014,92.06792939,94.36962763,96.72886832,99.14709003,101.6257673,104.1664115,83.409,87.57945,89.76893625,92.01315966,94.31348865,96.67132586,99.08810901,101.5653117,104.1044445,106.7070556,83.409,89.664675,91.90629188,94.20394917,96.5590479,98.9730241,101.4473497,103.9835334,106.5831218,109.2476998
5063,50.629,51.894725,53.19209313,54.52189545,55.88494284,57.28206641,58.71411807,60.18197102,61.6865203,63.22868331,50.629,53.16045,54.48946125,55.85169778,57.24799023,58.67918998,60.14616973,61.64982397,63.19106957,64.77084631,50.629,54.426175,55.78682938,57.18150011,58.61103761,60.07631355,61.57822139,63.11767693,64.69561885,66.31300932
5064,37.567,38.506175,39.46882938,40.45555011,41.46693886,42.50361233,43.56620264,44.65535771,45.77174165,46.91603519,37.567,39.44535,40.43148375,41.44227084,42.47832761,43.54028581,44.62879295,45.74451277,46.88812559,48.06032873,37.567,40.384525,41.39413813,42.42899158,43.48971637,44.57695928,45.69138326,46.83366784,48.00450954,49.20462227
5065,39.832,40.8278,41.848495,42.89470738,43.96707506,45.06625194,46.19290823,47.34773094,48.53142421,49.74470982,39.832,41.8236,42.86919,43.94091975,45.03944274,46.16542881,47.31956453,48.50255365,49.71511749,50.95799542,39.832,42.8194,43.889885,44.98713213,46.11181043,47.26460569,48.44622083,49.65737635,50.89881076,52.17128103
5066,40.782,41.80155,42.84658875,43.91775347,45.01569731,46.14108974,47.29461698,48.47698241,49.68890697,50.93112964,40.782,42.8211,43.8916275,44.98891819,46.11364114,47.26648217,48.44814423,49.65934783,50.90083153,52.17335231,40.782,43.84065,44.93666625,46.06008291,47.21158498,48.3918746,49.60167147,50.84171326,52.11275609,53.41557499
5067,48.955,50.178875,51.43334688,52.71918055,54.03716006,55.38808906,56.77279129,58.19211107,59.64691385,61.13808669,48.955,51.40275,52.68781875,54.00501422,55.35513957,56.73901806,58.15749352,59.61143085,61.10171662,62.62925954,48.955,52.626625,53.94229063,55.29084789,56.67311909,58.08994707,59.54219574,61.03075064,62.5565194,64.12043239
5068,50.938,52.21145,53.51673625,54.85465466,56.22602102,57.63167155,59.07246334,60.54927492,62.06300679,63.61458196,50.938,53.4849,54.8220225,56.19257306,57.59738739,59.03732207,60.51325513,62.0260865,63.57673867,65.16615713,50.938,54.75835,56.12730875,57.53049147,58.96875376,60.4429726,61.95404691,63.50289809,65.09047054,66.7177323
5069,76.092,77.9943,79.9441575,81.94276144,83.99133047,86.09111374,88.24339158,90.44947637,92.71071328,95.02848111,76.092,79.8966,81.894015,83.94136538,86.03989951,88.190897,90.39566942,92.65556116,94.97195019,97.34624894,76.092,81.7989,83.8438725,85.93996931,88.08846855,90.29068026,92.54794727,94.86164595,97.2331871,99.66401677
5070,122.441,125.502025,128.6395756,131.855565,135.1519541,138.530753,141.9940218,145.5438724,149.1824692,152.9120309,122.441,128.56305,131.7771263,135.0715544,138.4483433,141.9095518,145.4572906,149.0937229,152.821066,156.6415926,122.441,131.624075,134.9146769,138.2875438,141.7447324,145.2883507,148.9205595,152.6435735,156.4596628,160.3711544
5071,234.804,240.6741,246.6909525,252.8582263,259.179682,265.659174,272.3006534,279.1081697,286.0858739,293.2380208,234.804,246.5442,252.707805,259.0255001,265.5011376,272.1386661,278.9421327,285.915686,293.0635782,300.3901676,234.804,252.4143,258.7246575,265.1927739,271.8225933,278.6181581,285.5836121,292.7232024,300.0412824,307.5423145
5072,269.757,276.500925,283.4134481,290.4987843,297.7612539,305.2052853,312.8354174,320.6563029,328.6727104,336.8895282,269.757,283.24485,290.3259713,297.5841205,305.0237235,312.6493166,320.4655495,328.4771883,336.689118,345.1063459,269.757,289.988775,297.2384944,304.6694567,312.2861932,320.093348,328.0956817,336.2980737,344.7055256,353.3231637
5073,200.828,205.8487,210.9949175,216.2697904,221.6765352,227.2184486,232.8989098,238.7213825,244.6894171,250.8066525,200.828,210.8694,216.141135,221.5446634,227.08328,232.760362,238.579371,244.5438553,250.6574517,256.923888,200.828,215.8901,221.2873525,226.8195363,232.4900247,238.3022753,244.2598322,250.366328,256.6254862,263.0411234
5074,110.924,113.6971,116.5395275,119.4530157,122.4393411,125.5003246,128.6378327,131.8537785,135.150123,138.5288761,110.924,116.4702,119.381955,122.3665039,125.4256665,128.5613081,131.7753408,135.0697244,138.4464675,141.9076292,110.924,119.2433,122.2243825,125.2799921,128.4119919,131.6222917,134.912849,138.2856702,141.7428119,145.2863822
5075,136.079,139.480975,142.9679994,146.5421994,150.2057543,153.9608982,157.8099207,161.7551687,165.7990479,169.9440241,136.079,142.88295,146.4550238,150.1163993,153.8693093,157.7160421,161.6589431,165.7004167,169.8429271,174.0890003,136.079,146.284925,149.9420481,153.6905993,157.5328643,161.4711859,165.5079656,169.6456647,173.8868063,178.2339765
5076,100.708,103.2257,105.8063425,108.4515011,111.1627886,113.9418583,116.7904048,119.7101649,122.702919,125.770492,100.708,105.7434,108.386985,111.0966596,113.8740761,116.720928,119.6389512,122.629925,125.6956731,128.838065,100.708,108.2611,110.9676275,113.7418182,116.5853636,119.4999977,122.4874977,125.5496851,128.6884272,131.9056379
5077,100.081,102.583025,105.1476006,107.7762906,110.4706979,113.2324654,116.063277,118.9648589,121.9389804,124.9874549,100.081,105.08505,107.7121763,110.4049807,113.1651052,115.9942328,118.8940886,121.8664408,124.9131019,128.0359294,100.081,107.587075,110.2767519,113.0336707,115.8595124,118.7560002,121.7249003,124.7680228,127.8872233,131.0844039
5078,124.097,127.199425,130.3794106,133.6388959,136.9798683,140.404365,143.9144741,147.512336,151.2001444,154.980148,124.097,130.30185,133.5593963,136.8983812,140.3208407,143.8288617,147.4245832,151.1101978,154.8879528,158.7601516,124.097,133.404275,136.7393819,140.1578664,143.6618131,147.2533584,150.9346924,154.7080597,158.5757612,162.5401552
5079,140.667,144.183675,147.7882669,151.4829735,155.2700479,159.1517991,163.1305941,167.2088589,171.3890804,175.6738074,140.667,147.70035,151.3928588,155.1776802,159.0571222,163.0335503,167.109389,171.2871238,175.5693019,179.9585344,140.667,151.217025,154.9974506,158.8723869,162.8441966,166.9153015,171.088184,175.3653886,179.7495233,184.2432614
5080,13.895,14.242375,14.59843438,14.96339523,15.33748012,15.72091712,16.11394005,16.51678855,16.92970826,17.35295097,13.895,14.58975,14.95449375,15.32835609,15.711565,16.10435412,16.50696297,16.91963705,17.34262797,17.77619367,13.895,14.937125,15.31055313,15.69331695,16.08564988,16.48779112,16.8999859,17.32248555,17.75554769,18.19943638
5081,205.589,210.728725,215.9969431,221.3968667,226.9317884,232.6050831,238.4202102,244.3807154,250.4902333,256.7524891,205.589,215.86845,221.2651613,226.7967903,232.46671,238.2783778,244.2353372,250.3412207,256.5997512,263.014745,205.589,221.008175,226.5333794,232.1967139,238.0016317,243.9516725,250.0504643,256.3017259,262.7092691,269.2770008
5082,272.803,279.623075,286.6136519,293.7789932,301.123468,308.6515547,316.3678436,324.2770397,332.3839656,340.6935648,272.803,286.44315,293.6042288,300.9443345,308.4679428,316.1796414,324.0841324,332.1862357,340.4908916,349.0031639,272.803,293.263225,300.5948056,308.1096758,315.8124177,323.7077281,331.8004213,340.0954318,348.5978176,357.3127631
5083,301.796,309.3409,317.0744225,325.0012831,333.1263151,341.454473,349.9908348,358.7406057,367.7091209,376.9018489,301.796,316.8858,324.807945,332.9281436,341.2513472,349.7826309,358.5271967,367.4903766,376.677636,386.0945769,301.796,324.4307,332.5414675,340.8550042,349.3763793,358.1107888,367.0635585,376.2401475,385.6461511,395.2873049
5084,255.985,262.384625,268.9442406,275.6678466,282.5595428,289.6235314,296.8641197,304.2857227,311.8928657,319.6901874,255.985,268.78425,275.5038563,282.3914527,289.451239,296.6875199,304.1047079,311.7073256,319.5000088,327.487509,255.985,275.183875,282.0634719,289.1150587,296.3429351,303.7515085,311.3452962,319.1289286,327.1071519,335.2848306
5085,179.351,183.834775,188.4306444,193.1414105,197.9699457,202.9191944,207.9921742,213.1919786,218.5217781,223.9848225,179.351,188.31855,193.0265138,197.8521766,202.798481,207.868443,213.0651541,218.391783,223.8515775,229.447867,179.351,192.802325,197.6223831,202.5629427,207.6270163,212.8176917,218.138134,223.5915873,229.181377,234.9109114
5086,88.764,90.9831,93.2576775,95.58911944,97.97884742,100.4283186,102.9390266,105.5125022,108.1503148,110.8540727,88.764,93.2022,95.532255,97.92056138,100.3685754,102.8777898,105.4497345,108.0859779,110.7881274,113.5578305,88.764,95.4213,97.8068325,100.2520033,102.7583034,105.327261,107.9604425,110.6594536,113.4259399,116.2615884
5087,45.042,46.16805,47.32225125,48.50530753,49.71794022,50.96088873,52.23491094,53.54078372,54.87930331,56.25128589,45.042,47.2941,48.4764525,49.68836381,50.93057291,52.20383723,53.50893316,54.84665649,56.2178229,57.62326848,45.042,48.42015,49.63065375,50.87142009,52.1432056,53.44678574,54.78295538,56.15252926,57.5563425,58.99525106
5088,36.902,37.82455,38.77016375,39.73941784,40.73290329,41.75122587,42.79500652,43.86488168,44.96150372,46.08554132,36.902,38.7471,39.7157775,40.70867194,41.72638874,42.76954845,43.83878717,44.93475684,46.05812577,47.20957891,36.902,39.66965,40.66139125,41.67792603,42.71987418,43.78787104,44.88256781,46.00463201,47.15474781,48.3336165
5089,43.573,44.662325,45.77888313,46.9233552,48.09643908,49.29885006,50.53132131,51.79460434,53.08946945,54.41670619,43.573,45.75165,46.89544125,48.06782728,49.26952296,50.50126104,51.76379256,53.05788738,54.38433456,55.74394293,43.573,46.840975,48.01199938,49.21229936,50.44260684,51.70367201,52.99626381,54.32117041,55.67919967,57.07117966
5090,49.607,50.847175,52.11835438,53.42131323,54.75684607,56.12576722,57.5289114,58.96713418,60.44131254,61.95234535,49.607,52.08735,53.38953375,54.72427209,56.0923789,57.49468837,58.93205558,60.40535697,61.91549089,63.46337816,49.607,53.327525,54.66071313,56.02723095,57.42791173,58.86360952,60.33519976,61.84357975,63.38966925,64.97441098
5091,54.687,56.054175,57.45552938,58.89191761,60.36421555,61.87332094,63.42015396,65.00565781,66.63079926,68.29656924,54.687,57.42135,58.85688375,60.32830584,61.83651349,63.38242633,64.96698699,66.59116166,68.2559407,69.96233922,54.687,58.788525,60.25823813,61.76469408,63.30881143,64.89153172,66.51382001,68.17666551,69.88108215,71.6281092
5092,59.148,60.6267,62.1423675,63.69592669,65.28832485,66.92053298,68.5935463,70.30838496,72.06609458,73.86774695,59.148,62.1054,63.658035,65.24948588,66.88072302,68.5527411,70.26655962,72.02322362,73.82380421,75.66939931,59.148,63.5841,65.1737025,66.80304506,68.47312119,70.18494922,71.93957295,73.73806227,75.58151383,77.47105168
5093,87.104,89.2816,91.51364,93.801481,96.14651803,98.55018098,101.0139355,103.5392839,106.127766,108.7809601,87.104,91.4592,93.74568,96.089322,98.49155505,100.9538439,103.47769,106.0646323,108.7162481,111.4341543,87.104,93.6368,95.97772,98.377163,100.8365921,103.3575069,105.9414445,108.5899807,111.3047302,114.0873484
5094,128.751,131.969775,135.2690194,138.6507449,142.1170135,145.6699388,149.3116873,153.0444795,156.8705915,160.7923562,128.751,135.18855,138.5682638,142.0324703,145.5832821,149.2228642,152.9534358,156.7772717,160.6967034,164.714121,128.751,138.407325,141.8675081,145.4141958,149.0495507,152.7757895,156.5951842,160.5100638,164.5228154,168.6358858
5095,193.798,198.64295,203.6090238,208.6992493,213.9167306,219.2646488,224.7462651,230.3649217,236.1240447,242.0271458,193.798,203.4879,208.5750975,213.7894749,219.1342118,224.6125671,230.2278813,235.9835783,241.8831678,247.930247,193.798,208.33285,213.5411713,218.8797005,224.351693,229.9604854,235.7094975,241.6022349,247.6422908,253.8333481
5096,258.203,264.658075,271.2745269,278.05639,285.0077998,292.1329948,299.4363197,306.9222277,314.5952833,322.4601654,258.203,271.11315,277.8909788,284.8382532,291.9592095,299.2581898,306.7396445,314.4081356,322.268339,330.3250475,258.203,277.568225,284.5074306,291.6201164,298.9106193,306.3833848,314.0429694,321.8940436,329.9413947,338.1899296
5097,210.655,215.921375,221.3194094,226.8523946,232.5237045,238.3367971,244.295217,250.4025974,256.6626624,263.0792289,210.655,221.18775,226.7174438,232.3853798,238.1950143,244.1498897,250.2536369,256.5099779,262.9227273,269.4957955,210.655,226.454125,232.1154781,237.9183651,243.8663242,249.9629823,256.2120569,262.6173583,269.1827922,275.9123621
5098,140.279,143.785975,147.3806244,151.06514,154.8417685,158.7128127,162.680633,166.7476488,170.9163401,175.1892486,140.279,147.29295,150.9752738,154.7496556,158.618397,162.5838569,166.6484533,170.8146647,175.0850313,179.4621571,140.279,150.799925,154.5699231,158.4341712,162.3950255,166.4549011,170.6162736,174.8816805,179.2537225,183.7350656
5099,91.272,93.5538,95.892645,98.28996113,100.7472102,103.2658904,105.8475377,108.4937261,111.2060693,113.986221,91.272,95.8356,98.23149,100.6872773,103.2044592,105.7845707,108.4291849,111.1399146,113.9184124,116.7663727,91.272,98.1174,100.570335,103.0845934,105.6617082,108.3032509,111.0108322,113.786103,116.6307556,119.5465245
5100,96.657,99.073425,101.5502606,104.0890171,106.6912426,109.3585236,112.0924867,114.8947989,117.7671689,120.7113481,96.657,101.48985,104.0270963,106.6277737,109.293468,112.0258047,114.8264498,117.6971111,120.6395388,123.6555273,96.657,103.906275,106.5039319,109.1665302,111.8956934,114.6930858,117.5604129,120.4994232,123.5119088,126.5997065
5101,105.216,107.8464,110.54256,113.306124,116.1387771,119.0422465,122.0183027,125.0687603,128.1954793,131.4003662,105.216,110.4768,113.23872,116.069688,118.9714302,121.945716,124.9943589,128.1192178,131.3221983,134.6052532,105.216,113.1072,115.93488,118.833252,121.8040833,124.8491854,127.970415,131.1696754,134.4489173,137.8101402
5102,134.247,137.603175,141.0432544,144.5693357,148.1835691,151.8881584,155.6853623,159.5774964,163.5669338,167.6561071,134.247,140.95935,144.4833338,148.0954171,151.7978025,155.5927476,159.4825663,163.4696304,167.5563712,171.7452805,134.247,144.315525,147.9234131,151.6214985,155.4120359,159.2973368,163.2797702,167.3617645,171.5458086,175.8344538
5103,118.213,121.168325,124.1975331,127.3024715,130.4850332,133.7471591,137.090838,140.518109,144.0310617,147.6318383,118.213,124.12365,127.2267413,130.4074098,133.667595,137.0092849,140.434517,143.9453799,147.5440144,151.2326148,118.213,127.078975,130.2559494,133.5123481,136.8501568,140.2714107,143.778196,147.3726509,151.0569672,154.8333914
5104,14.733,15.101325,15.47885813,15.86582958,16.26247532,16.6690372,17.08576313,17.51290721,17.95072989,18.39949814,14.733,15.46965,15.85639125,16.25280103,16.65912106,17.07559908,17.50248906,17.94005129,18.38855257,18.84826638,14.733,15.837975,16.23392438,16.63977248,17.0557668,17.48216097,17.91921499,18.36719537,18.82637525,19.29703463
