period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
71,scenario_1,5.700107467,0.0,0.0,0.0,0.0,113.1760508612778,5.700107467,0.0,0.0,0.0,0.0,0.0,0.0
72,scenario_1,0.412602783,0.0,0.0,0.0,0.412602783,113.1760508612778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,scenario_1,0.467202317,0.0,0.0,0.0,0.0,112.71760332461113,0.467202317,0.0,0.0,0.0,0.0,0.0,0.0
74,scenario_1,0.552435917,0.0,0.0,0.0,0.0,112.71760332461113,0.552435917,0.0,0.0,0.0,0.0,0.0,0.0
75,scenario_1,1.164820417,0.0,0.0,0.0,1.164820417,112.71760332461113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,scenario_1,7.249789183,0.0,0.0,0.0,7.249789183,111.42335841683335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,scenario_1,7.95886035,0.0,0.0,0.0,7.95886035,103.36803710238891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,scenario_1,5.346049167,0.0,0.0,0.0,0.0,94.52485893572224,5.346049167,0.0,0.0,0.0,0.0,0.0,0.0
79,scenario_1,12.0773415,8.204968457849999,0.0,0.0,3.8723730421500004,94.52485893572224,0.0,0.0,0.0,0.0,0.0,0.0,8.204968457849999
80,scenario_1,75.19880397,33.3938421486,0.0,0.0,28.0,90.22222222222223,13.8049618214,0.0,0.0,0.0,0.0,0.0,33.3938421486
81,scenario_1,76.59335436,27.987897308249998,0.0,0.0,28.0,59.111111111111114,20.605457051750008,0.0,0.0,0.0,0.0,0.0,27.987897308249998
82,scenario_1,48.07468595,53.47273966575,0.0,5.398053715749995,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,53.47273966575
83,scenario_1,29.55285992,57.55285992,0.0,28.0,0.0,32.85824834417499,0.0,0.0,0.0,0.0,0.0,0.0,57.55285992
84,scenario_1,33.2964483,33.2964483,0.0,0.0,0.0,58.058248344174984,0.0,0.0,0.0,0.0,0.0,0.0,33.2964483
85,scenario_1,58.38187843,81.70165007139447,0.0,23.319771641394468,0.0,58.058248344174984,0.0,0.0,0.0,0.0,0.0,0.0,81.70165007139447
86,scenario_1,41.3420201,69.3420201,0.0,28.0,0.0,79.04604282143,0.0,0.0,0.0,0.0,0.0,0.0,69.3420201
87,scenario_1,15.86039388,15.86039388,0.0,0.0,0.0,104.24604282143001,0.0,0.0,0.0,0.0,0.0,0.0,15.86039388
88,scenario_1,10.63519287,38.63519287,0.0,28.0,0.0,104.24604282143001,0.0,0.0,0.0,0.0,0.0,0.0,38.63519287
89,scenario_1,7.69150758,19.418126667299997,0.0,11.726619087299998,0.0,129.44604282143,0.0,0.0,0.0,0.0,0.0,0.0,19.418126667299997
90,scenario_1,6.859394033,0.0,0.0,0.0,6.859394033,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,scenario_1,9.120160883,0.0,0.0,0.0,0.0,132.37845107444446,9.120160883,0.0,0.0,0.0,0.0,0.0,0.0
92,scenario_1,8.861359333,0.0,0.0,0.0,8.861359333,132.37845107444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,scenario_1,8.715959583,0.0,0.0,0.0,7.640162607100026,122.53249626000002,1.0757969758999746,0.0,0.0,0.0,0.0,0.0,0.0
94,scenario_1,7.82629375,0.0,0.0,0.0,7.82629375,114.04342669655554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,scenario_1,6.602045217,0.0,0.0,0.0,0.0,105.3475447521111,6.602045217,0.0,0.0,0.0,0.0,0.0,0.0
96,scenario_1,0.43880255,0.0,0.0,0.0,0.43880255,105.3475447521111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,scenario_1,0.467801667,0.0,0.0,0.0,0.467801667,104.85998636322222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,scenario_1,0.488535067,0.0,0.0,0.0,0.488535067,104.34020673322222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,scenario_1,0.779385783,0.0,0.0,0.0,0.779385783,103.7973899921111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,scenario_1,6.61043705,0.0,0.0,0.0,6.61043705,102.93140578877777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,scenario_1,7.38898995,0.0,0.0,0.0,7.38898995,95.58647573322222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,scenario_1,4.313163283,0.0,0.0,0.0,4.313163283,87.37648689988889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,scenario_1,17.27042748,7.0607765838,0.0,0.0,0.0,82.58408325211111,10.2096508962,0.0,0.0,0.0,0.0,0.0,7.0607765838
104,scenario_1,59.26947517,35.23437733845,0.0,0.0,24.035097831549997,82.58408325211111,0.0,0.0,0.0,0.0,0.0,0.0,35.23437733845
105,scenario_1,73.49840835,48.40783125465,0.0,0.0,25.090577095350007,55.87841899483334,0.0,0.0,0.0,0.0,0.0,0.0,48.40783125465
106,scenario_1,65.0297441,70.4077713459,0.0,5.3780272459,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4077713459
107,scenario_1,32.1601026,60.1601026,0.0,28.0,0.0,32.84022452130999,0.0,0.0,0.0,0.0,0.0,0.0,60.1601026
