period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
8315,scenario_1,85.085,479.1679569565966,0.0,394.0829569565966,0.0,847.2783574566827,0.0,0.0,0.0,0.0,0.0,0.0,479.1679569565966
8316,scenario_1,132.088,526.1709569565966,0.0,394.0829569565966,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,526.1709569565966
8317,scenario_1,103.162,103.162,0.0,0.0,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,103.162
8318,scenario_1,93.375,487.4579569565966,0.0,394.0829569565966,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,487.4579569565966
8319,scenario_1,131.343,131.343,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,131.343
8320,scenario_1,141.274,117.70634677725681,0.0,0.0,23.56765322274319,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,117.70634677725681
8321,scenario_1,172.061,0.0,5.160437359347583,0.0,166.90056264065242,1945.8651460092922,0.0,1.7201457864491942,0.0,0.0,0.0,0.0,0.0
8322,scenario_1,232.616,0.0,0.0,0.0,232.616,1772.0103932586126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8323,scenario_1,268.016,0.0,0.0,0.0,268.016,1529.7020599252792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324,scenario_1,233.675,0.0,0.0,0.0,233.675,1250.5187265919458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325,scenario_1,184.185,0.0,0.0,0.0,184.185,1007.1072682586124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326,scenario_1,9.142,0.0,0.0,0.0,9.142,815.2478932586124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327,scenario_1,42.796,0.0,0.0,0.0,42.796,805.7249765919457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328,scenario_1,3.582,0.0,0.0,0.0,3.582,761.1458099252791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329,scenario_1,41.344,0.0,0.0,0.0,41.344,757.414559925279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,scenario_1,41.633,0.0,0.0,0.0,41.633,714.3478932586123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331,scenario_1,42.566,0.0,0.0,0.0,42.566,670.980184925279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8332,scenario_1,49.705,0.0,0.0,0.0,49.705,626.6406015919457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8333,scenario_1,66.901,0.0,0.0,0.0,66.901,574.8645599252791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8334,scenario_1,121.977,15.327661150064776,0.0,0.0,106.64933884993523,505.1760182586124,0.0,0.0,0.0,0.0,0.0,0.0,15.327661150064776
8335,scenario_1,20.812,205.54898144998896,0.0,184.73698144998895,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,205.54898144998896
8336,scenario_1,262.992,262.992,0.0,0.0,0.0,569.583089334086,0.0,0.0,0.0,0.0,0.0,0.0,262.992
8337,scenario_1,235.374,527.6848085501017,0.0,292.31080855010174,0.0,569.583089334086,0.0,0.0,0.0,0.0,0.0,0.0,527.6848085501017
8338,scenario_1,130.757,524.8399569565966,0.0,394.0829569565966,0.0,847.2783574566827,0.0,0.0,0.0,0.0,0.0,0.0,524.8399569565966
8339,scenario_1,97.695,491.7779569565966,0.0,394.0829569565966,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,491.7779569565966
8340,scenario_1,110.864,110.864,0.0,0.0,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,110.864
8341,scenario_1,117.453,117.453,0.0,0.0,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,117.453
8342,scenario_1,107.314,501.39695695659657,0.0,394.0829569565966,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,501.39695695659657
8343,scenario_1,123.379,123.379,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,123.379
8344,scenario_1,145.937,145.937,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,145.937
8345,scenario_1,208.451,0.0,20.695653428838426,0.0,187.75534657116157,1970.414784782983,0.0,6.898551142946142,0.0,0.0,0.0,0.0,0.0
8346,scenario_1,284.635,0.0,0.0,0.0,284.635,1774.8362987713563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8347,scenario_1,305.501,0.0,0.0,0.0,305.501,1478.3415071046895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348,scenario_1,234.695,0.0,0.0,0.0,234.695,1160.1112987713561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349,scenario_1,121.682,0.0,0.0,0.0,121.682,915.6373404380228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8350,scenario_1,47.098,0.0,0.0,0.0,47.098,788.8852571046895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,scenario_1,19.906,0.0,0.0,0.0,19.906,739.8248404380228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8352,scenario_1,33.068,0.0,0.0,0.0,33.068,719.0894237713561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8353,scenario_1,39.361,0.0,0.0,0.0,39.361,684.6435904380228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8354,scenario_1,43.908,0.0,0.0,0.0,43.908,643.6425487713561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,scenario_1,54.197,0.0,0.0,0.0,54.197,597.9050487713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,scenario_1,6.78,0.0,0.0,0.0,6.78,541.4498404380229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,scenario_1,90.401,0.0,61.3917014289115,0.0,29.009298571088493,534.3873404380229,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
8358,scenario_1,119.871,14.188090428919212,0.0,0.0,105.68290957108078,504.169321093139,0.0,0.0,0.0,0.0,0.0,0.0,14.188090428919212
8359,scenario_1,167.642,167.642,0.0,0.0,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,167.642
8360,scenario_1,200.022,387.82810275444825,0.0,187.80610275444826,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,387.82810275444825
8361,scenario_1,176.586,465.8276872456425,0.0,289.2416872456425,0.0,572.4987545733223,0.0,0.0,0.0,0.0,0.0,0.0,465.8276872456425
8362,scenario_1,173.255,567.3379569565966,0.0,394.0829569565966,0.0,847.2783574566827,0.0,0.0,0.0,0.0,0.0,0.0,567.3379569565966
8363,scenario_1,138.884,532.9669569565966,0.0,394.0829569565966,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,532.9669569565966
8364,scenario_1,113.028,113.028,0.0,0.0,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,113.028
8365,scenario_1,134.627,528.7099569565967,0.0,394.0829569565966,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,528.7099569565967
8366,scenario_1,13.126,13.126,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,13.126
8367,scenario_1,13.552,13.552,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,13.552
8368,scenario_1,190.703,187.10707359633557,0.0,0.0,3.5959264036644356,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,187.10707359633557
8369,scenario_1,214.642,0.0,0.0,0.0,214.642,1966.669028112499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8370,scenario_1,246.013,0.0,0.0,0.0,246.013,1743.0836114458325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8371,scenario_1,238.756,0.0,0.0,0.0,238.756,1486.8200697791658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,scenario_1,188.815,0.0,0.0,0.0,188.815,1238.1159031124992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8373,scenario_1,147.025,0.0,0.0,0.0,147.025,1041.4336114458324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,scenario_1,8.364,0.0,0.0,0.0,8.364,888.2825697791657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8375,scenario_1,47.154,0.0,0.0,0.0,47.154,879.5700697791657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8376,scenario_1,19.484,0.0,0.0,0.0,19.484,830.4513197791657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8377,scenario_1,26.318,0.0,0.0,0.0,26.318,810.1554864458324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8378,scenario_1,33.804,0.0,0.0,0.0,33.804,782.740903112499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8379,scenario_1,43.724,0.0,0.0,0.0,43.724,747.5284031124991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8380,scenario_1,52.504,0.0,0.0,0.0,52.504,701.9825697791657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381,scenario_1,77.391,0.0,0.0,0.0,77.391,647.290903112499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8382,scenario_1,108.648,11.752366750134795,0.0,0.0,96.8956332498652,566.675278112499,0.0,0.0,0.0,0.0,0.0,0.0,11.752366750134795
8383,scenario_1,151.813,196.19754232608452,0.0,44.38454232608453,0.0,465.74232681055605,0.0,0.0,0.0,0.0,0.0,0.0,196.19754232608452
8384,scenario_1,21.002,381.5474152684399,0.0,360.5454152684399,0.0,507.90764202033637,0.0,0.0,0.0,0.0,0.0,0.0,381.5474152684399
8385,scenario_1,198.236,524.2025317269599,0.0,325.96653172695994,0.0,850.4257865253543,0.0,0.0,0.0,0.0,0.0,0.0,524.2025317269599
8386,scenario_1,143.669,143.669,0.0,0.0,0.0,1160.0939916659663,0.0,0.0,0.0,0.0,0.0,0.0,143.669
8387,scenario_1,123.602,517.6849569565966,0.0,394.0829569565966,0.0,1160.0939916659663,0.0,0.0,0.0,0.0,0.0,0.0,517.6849569565966
8388,scenario_1,150.171,544.2539569565965,0.0,394.0829569565966,0.0,1534.472800774733,0.0,0.0,0.0,0.0,0.0,0.0,544.2539569565965
8389,scenario_1,13.261,13.261,0.0,0.0,0.0,1908.8516098834998,0.0,0.0,0.0,0.0,0.0,0.0,13.261
8390,scenario_1,145.933,210.73634199945587,0.0,64.8033419994559,0.0,1908.8516098834998,0.0,0.0,0.0,0.0,0.0,0.0,210.73634199945587
8391,scenario_1,186.162,186.162,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,186.162
8392,scenario_1,205.276,193.89230384437786,0.0,0.0,11.383696155622147,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,193.89230384437786
8393,scenario_1,198.643,0.0,0.0,0.0,198.643,1958.5567679542098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8394,scenario_1,235.568,0.0,0.0,0.0,235.568,1751.6369762875431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8395,scenario_1,204.344,0.0,0.0,0.0,204.344,1506.2536429542097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8396,scenario_1,179.481,0.0,0.0,0.0,179.481,1293.3953096208763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8397,scenario_1,101.297,0.0,0.0,0.0,101.297,1106.4359346208764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8398,scenario_1,52.106,0.0,0.0,0.0,52.106,1000.9182262875431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8399,scenario_1,35.469,0.0,0.0,0.0,35.469,946.6411429542097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,scenario_1,3.851,0.0,0.0,0.0,3.851,909.6942679542097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8401,scenario_1,43.803,0.0,0.0,0.0,43.803,905.6828096208765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8402,scenario_1,54.098,0.0,0.0,0.0,54.098,860.0546846208765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8403,scenario_1,53.744,0.0,0.0,0.0,53.744,803.7026012875432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8404,scenario_1,58.592,0.0,0.0,0.0,58.592,747.7192679542098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8405,scenario_1,79.451,0.0,0.0,0.0,79.451,686.6859346208765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8406,scenario_1,119.226,8.446741757498806,0.0,0.0,110.77925824250119,603.9244762875433,0.0,0.0,0.0,0.0,0.0,0.0,8.446741757498806
8407,scenario_1,222.838,164.37655226539385,0.0,0.0,58.46144773460614,488.5294156182712,0.0,0.0,0.0,0.0,0.0,0.0,164.37655226539385
8408,scenario_1,264.887,369.94293174165983,0.0,105.05593174165983,0.0,427.63207422805647,0.0,0.0,0.0,0.0,0.0,0.0,369.94293174165983
8409,scenario_1,216.513,498.7666173099398,0.0,282.25361730993984,0.0,527.4352093826333,0.0,0.0,0.0,0.0,0.0,0.0,498.7666173099398
8410,scenario_1,139.612,523.680590938649,0.0,384.068590938649,0.0,795.5761458270761,0.0,0.0,0.0,0.0,0.0,0.0,523.680590938649
8411,scenario_1,111.145,111.145,0.0,0.0,0.0,1160.4413072187926,0.0,0.0,0.0,0.0,0.0,0.0,111.145
8412,scenario_1,102.625,496.7079569565966,0.0,394.0829569565966,0.0,1160.4413072187926,0.0,0.0,0.0,0.0,0.0,0.0,496.7079569565966
8413,scenario_1,104.274,459.2817966742168,0.0,355.0077966742168,0.0,1534.8201163275594,0.0,0.0,0.0,0.0,0.0,0.0,459.2817966742168
8414,scenario_1,118.048,221.560906963071,0.0,103.512906963071,0.0,1872.0775231680655,0.0,0.0,0.0,0.0,0.0,0.0,221.560906963071
8415,scenario_1,142.542,142.542,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,142.542
8416,scenario_1,144.957,111.34736817300177,0.0,0.0,33.609631826998225,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,111.34736817300177
8417,scenario_1,189.175,0.0,59.82925751141937,0.0,129.34574248858064,1935.4047516298597,0.0,19.94308583713979,0.0,0.0,0.0,0.0,0.0
8418,scenario_1,257.368,0.0,61.3917014289115,0.0,195.97629857108848,1800.6696032042548,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
8419,scenario_1,259.126,0.0,0.0,0.0,259.126,1596.5276255260376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8420,scenario_1,234.781,0.0,61.3917014289115,0.0,173.3892985710885,1326.604708859371,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
8421,scenario_1,154.445,0.0,0.0,0.0,154.445,1145.9908561811537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8422,scenario_1,58.976,0.0,0.0,0.0,58.976,985.1106478478205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8423,scenario_1,25.398,0.0,0.0,0.0,25.398,923.6773145144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8424,scenario_1,34.353,0.0,0.0,0.0,34.353,897.2210645144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8425,scenario_1,39.441,0.0,0.0,0.0,39.441,861.4366895144872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426,scenario_1,49.155,0.0,0.0,0.0,49.155,820.3523145144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427,scenario_1,47.139,0.0,0.0,0.0,47.139,769.1491895144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428,scenario_1,49.196,0.0,0.0,0.0,49.196,720.0460645144872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429,scenario_1,62.272,0.0,61.3917014289115,0.0,0.8802985710884954,668.8002311811539,0.0,20.463900476303834,0.0,0.0,0.0,0.0,0.0
8430,scenario_1,121.159,2.8532763094331703,0.0,0.0,118.30572369056684,667.8832535029367,0.0,0.0,0.0,0.0,0.0,0.0,2.8532763094331703
8431,scenario_1,206.784,62.24143900608029,0.0,0.0,144.5425609939197,544.6481246585962,0.0,0.0,0.0,0.0,0.0,0.0,62.24143900608029
8432,scenario_1,24.255,180.21745519063106,0.0,155.96245519063106,0.0,394.0829569565965,0.0,0.0,0.0,0.0,0.0,0.0,180.21745519063106
8433,scenario_1,23.319,417.4019569565966,0.0,394.0829569565966,0.0,542.247289387696,0.0,0.0,0.0,0.0,0.0,0.0,417.4019569565966
8434,scenario_1,126.552,478.8632752490157,0.0,352.3112752490157,0.0,916.6260984964628,0.0,0.0,0.0,0.0,0.0,0.0,478.8632752490157
8435,scenario_1,96.823,437.4211766571266,0.0,340.5981766571266,0.0,1251.3218099830276,0.0,0.0,0.0,0.0,0.0,0.0,437.4211766571266
8436,scenario_1,97.607,97.607,0.0,0.0,0.0,1574.890077807298,0.0,0.0,0.0,0.0,0.0,0.0,97.607
8437,scenario_1,11.478,225.44502122902443,0.0,213.96702122902443,0.0,1574.890077807298,0.0,0.0,0.0,0.0,0.0,0.0,225.44502122902443
8438,scenario_1,113.472,244.99900603315797,0.0,131.527006033158,0.0,1778.1587479748712,0.0,0.0,0.0,0.0,0.0,0.0,244.99900603315797
8439,scenario_1,118.224,118.224,0.0,0.0,0.0,1903.1094037063713,0.0,0.0,0.0,0.0,0.0,0.0,118.224
8440,scenario_1,163.006,68.09587484830139,0.0,0.0,94.91012515169861,1903.1094037063713,0.0,0.0,0.0,0.0,0.0,0.0,68.09587484830139
8441,scenario_1,201.593,0.0,0.0,0.0,201.593,1804.2446900066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,scenario_1,257.675,0.0,0.0,0.0,257.675,1594.251981673352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8443,scenario_1,28.533,0.0,0.0,0.0,28.533,1325.8405233400188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8444,scenario_1,243.821,0.0,0.0,0.0,243.821,1296.1186483400188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8445,scenario_1,159.066,0.0,0.0,0.0,159.066,1042.1384400066854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8446,scenario_1,73.605,0.0,0.0,0.0,73.605,876.4446900066855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8447,scenario_1,40.247,0.0,0.0,0.0,40.247,799.7728150066855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8448,scenario_1,20.705,0.0,0.0,0.0,20.705,757.8488566733522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8449,scenario_1,29.363,0.0,0.0,0.0,29.363,736.2811483400188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8450,scenario_1,49.042,0.0,0.0,0.0,49.042,705.6946900066855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8451,scenario_1,48.857,0.0,0.0,0.0,48.857,654.6092733400188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8452,scenario_1,48.441,0.0,0.0,0.0,48.441,603.7165650066855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8453,scenario_1,64.553,0.0,0.0,0.0,64.553,553.2571900066855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8454,scenario_1,13.101,10.14304931950938,0.0,0.0,2.9579506804906206,486.0144816733522,0.0,0.0,0.0,0.0,0.0,0.0,10.14304931950938
8455,scenario_1,208.718,199.08561468807176,0.0,0.0,9.632385311928232,482.93328304784114,0.0,0.0,0.0,0.0,0.0,0.0,199.08561468807176
8456,scenario_1,231.597,231.597,0.0,0.0,0.0,472.8995483479159,0.0,0.0,0.0,0.0,0.0,0.0,231.597
8457,scenario_1,202.365,202.365,0.0,0.0,0.0,472.8995483479159,0.0,0.0,0.0,0.0,0.0,0.0,202.365
8458,scenario_1,129.602,523.6849569565966,0.0,394.0829569565966,0.0,472.8995483479159,0.0,0.0,0.0,0.0,0.0,0.0,523.6849569565966
8459,scenario_1,128.269,522.3519569565966,0.0,394.0829569565966,0.0,847.2783574566827,0.0,0.0,0.0,0.0,0.0,0.0,522.3519569565966
8460,scenario_1,95.323,95.323,0.0,0.0,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,95.323
8461,scenario_1,94.541,488.6239569565966,0.0,394.0829569565966,0.0,1221.6571665654494,0.0,0.0,0.0,0.0,0.0,0.0,488.6239569565966
8462,scenario_1,89.434,483.5169569565966,0.0,394.0829569565966,0.0,1596.0359756742162,0.0,0.0,0.0,0.0,0.0,0.0,483.5169569565966
8463,scenario_1,108.453,108.453,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,108.453
8464,scenario_1,137.344,137.344,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,137.344
8465,scenario_1,215.817,0.626328945973135,0.0,0.0,215.19067105402686,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,0.626328945973135
8466,scenario_1,260.355,0.0,0.0,0.0,260.355,1746.2578357683715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,scenario_1,27.882,0.0,0.0,0.0,27.882,1475.0547107683715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468,scenario_1,225.156,0.0,0.0,0.0,225.156,1446.0109607683714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469,scenario_1,178.352,0.0,0.0,0.0,178.352,1211.4734607683713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8470,scenario_1,77.975,0.0,0.0,0.0,77.975,1025.690127435038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471,scenario_1,42.484,0.0,0.0,0.0,42.484,944.4661691017046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8472,scenario_1,19.541,0.0,0.0,0.0,19.541,900.2120024350379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473,scenario_1,28.437,0.0,0.0,0.0,28.437,879.8567941017046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474,scenario_1,32.824,0.0,0.0,0.0,32.824,850.2349191017046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475,scenario_1,43.279,0.0,0.0,0.0,43.279,816.0432524350379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476,scenario_1,53.521,0.0,0.0,0.0,53.521,770.9609607683711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477,scenario_1,67.976,0.0,0.0,0.0,67.976,715.2099191017045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478,scenario_1,139.618,8.751207217346858,0.0,0.0,130.86679278265314,644.4015857683712,0.0,0.0,0.0,0.0,0.0,0.0,8.751207217346858
8479,scenario_1,228.843,178.47765256292791,0.0,0.0,50.365347437072074,508.0820099531075,0.0,0.0,0.0,0.0,0.0,0.0,178.47765256292791
8480,scenario_1,263.636,258.6216606080736,0.0,0.0,5.0143393919263985,455.61810637282406,0.0,0.0,0.0,0.0,0.0,0.0,258.6216606080736
8481,scenario_1,217.284,217.284,0.0,0.0,0.0,450.39483617290074,0.0,0.0,0.0,0.0,0.0,0.0,217.284
8482,scenario_1,168.827,562.9099569565966,0.0,394.0829569565966,0.0,450.39483617290074,0.0,0.0,0.0,0.0,0.0,0.0,562.9099569565966
8483,scenario_1,114.042,508.12495695659663,0.0,394.0829569565966,0.0,824.7736452816675,0.0,0.0,0.0,0.0,0.0,0.0,508.12495695659663
8484,scenario_1,89.583,483.6659569565966,0.0,394.0829569565966,0.0,1199.1524543904343,0.0,0.0,0.0,0.0,0.0,0.0,483.6659569565966
8485,scenario_1,105.195,105.195,0.0,0.0,0.0,1573.531263499201,0.0,0.0,0.0,0.0,0.0,0.0,105.195
8486,scenario_1,12.317,406.3999569565966,0.0,394.0829569565966,0.0,1573.531263499201,0.0,0.0,0.0,0.0,0.0,0.0,406.3999569565966
8487,scenario_1,128.798,152.48717071054224,0.0,23.689170710542243,0.0,1947.9100726079678,0.0,0.0,0.0,0.0,0.0,0.0,152.48717071054224
8488,scenario_1,160.515,160.515,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,160.515
8489,scenario_1,17.277,0.626328945973135,0.0,0.0,16.650671054026866,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,0.626328945973135
8490,scenario_1,273.239,0.0,0.0,0.0,273.239,1953.0703357683715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8491,scenario_1,281.301,0.0,0.0,0.0,281.301,1668.4463774350381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8492,scenario_1,226.093,0.0,0.0,0.0,226.093,1375.424502435038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8493,scenario_1,138.986,0.0,0.0,0.0,138.986,1139.9109607683713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8494,scenario_1,70.707,0.0,0.0,0.0,70.707,995.1338774350379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8495,scenario_1,42.914,0.0,0.0,0.0,42.914,921.4807524350379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8496,scenario_1,21.148,0.0,0.0,0.0,21.148,876.7786691017045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8497,scenario_1,37.251,0.0,0.0,0.0,37.251,854.7495024350378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8498,scenario_1,40.911,0.0,0.0,0.0,40.911,815.9463774350378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,scenario_1,50.812,0.0,0.0,0.0,50.812,773.3307524350378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500,scenario_1,52.283,0.0,0.0,0.0,52.283,720.4015857683711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8501,scenario_1,78.175,0.0,0.0,0.0,78.175,665.9401274350378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8502,scenario_1,133.248,8.229266429035912,0.0,0.0,125.01873357096407,584.5078357683711,0.0,0.0,0.0,0.0,0.0,0.0,8.229266429035912
8503,scenario_1,216.986,193.7531196341616,0.0,0.0,23.232880365838383,454.2799882986169,0.0,0.0,0.0,0.0,0.0,0.0,193.7531196341616
8504,scenario_1,27.016,386.9582014405967,0.0,359.9422014405967,0.0,430.0790712508686,0.0,0.0,0.0,0.0,0.0,0.0,386.9582014405967
8505,scenario_1,223.154,539.7650662317645,0.0,316.61106623176454,0.0,772.0241626194354,0.0,0.0,0.0,0.0,0.0,0.0,539.7650662317645
8506,scenario_1,145.819,145.819,0.0,0.0,0.0,1072.8046755396117,0.0,0.0,0.0,0.0,0.0,0.0,145.819
8507,scenario_1,115.646,509.7289569565966,0.0,394.0829569565966,0.0,1072.8046755396117,0.0,0.0,0.0,0.0,0.0,0.0,509.7289569565966
8508,scenario_1,110.504,110.504,0.0,0.0,0.0,1447.1834846483785,0.0,0.0,0.0,0.0,0.0,0.0,110.504
8509,scenario_1,107.064,501.14695695659657,0.0,394.0829569565966,0.0,1447.1834846483785,0.0,0.0,0.0,0.0,0.0,0.0,501.14695695659657
8510,scenario_1,122.921,122.921,0.0,0.0,0.0,1821.5622937571452,0.0,0.0,0.0,0.0,0.0,0.0,122.921
8511,scenario_1,116.206,272.89283265877657,0.0,156.68683265877655,0.0,1821.5622937571452,0.0,0.0,0.0,0.0,0.0,0.0,272.89283265877657
8512,scenario_1,133.296,133.296,0.0,0.0,0.0,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,133.296
8513,scenario_1,173.812,2.531412823308087,0.0,0.0,171.28058717669194,1970.414784782983,0.0,0.0,0.0,0.0,0.0,0.0,2.531412823308087
